debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number
5718179612720386,Prasetya Hardiansyah,laki-laki,"Sumatera Barat, 23-10-1993",30,"Jalan Dipatiukur No. 9
Sibolga, Maluku Utara 18045",18045,7,16,Cerai hidup,Pegawai Negeri,CV Wibisono Tbk,+62 (035) 519 3454
4480867388161067,Eva Lailasari,laki-laki,"Sumatera Selatan, 06-03-1963",60,"Gg. BKR No. 50
Bima, KU 96644",96644,12,2,Belum menikah,Profesional,PD Mandala,+62 (054) 080 8163
9795890559618662,"Drs. Maryanto Permata, M.TI.",laki-laki,"Kalimantan Tengah, 21-04-1967",56,"Jl. Peta No. 696
Payakumbuh, Gorontalo 65325",65325,16,1,Menikah,Pegawai Negeri,PT Salahudin,+62 (088) 589 6534
6641143009777458,Febi Mandasari,perempuan,"Lampung, 15-02-1999",24,"Jalan Sukajadi No. 69
Padang, KT 70129",70129,3,13,Cerai hidup,Buruh,UD Hidayat,+62 (0247) 858 1642
5907966522504425,"Lanjar Rahmawati, S.IP",perempuan,"DI Yogyakarta, 31-01-1980",43,"Gang Cikutra Barat No. 26
Kotamobagu, GO 57205",57205,15,12,Cerai mati,Pegawai Negeri,Perum Suartini,+62 (452) 610 9557
7308517294095856,H. Halim Najmudin,laki-laki,"DKI Jakarta, 05-11-1963",60,"Gang Sadang Serang No. 94
Denpasar, Aceh 54261",54261,16,1,Belum menikah,Pegawai Negeri,PT Putra Tbk,+62 (0111) 810 0004
4007393143362039,"Hj. Uchita Agustina, S.H.",perempuan,"Sulawesi Tengah, 21-07-1970",53,"Gg. R.E Martadinata No. 50
Gorontalo, KU 53057",53057,19,16,Menikah,Buruh,PD Setiawan,+62-0994-601-3263
7641500865426307,Galar Setiawan,laki-laki,"Papua Barat, 24-04-1987",36,"Jalan Asia Afrika No. 6
Lhokseumawe, Lampung 37368",37368,15,10,Cerai mati,Profesional,CV Lailasari Andriani (Persero) Tbk,+62-0266-570-9413
3468358142124818,Cawisono Rahimah,laki-laki,"Papua Barat, 26-06-1969",54,"Jl. Pelajar Pejuang No. 72
Tanjungbalai, Bengkulu 75171",75171,11,4,Menikah,Profesional,PD Utami Nuraini,+62-083-686-7409
6609784193058141,Laras Mayasari,laki-laki,"Sulawesi Tenggara, 29-05-1995",28,"Jl. Kutai No. 88
Tebingtinggi, NB 81405",81405,9,10,Cerai mati,Pegawai Negeri,UD Tamba Tbk,+62 (029) 834 9865
4331810405916024,Kayun Pranowo,laki-laki,"Kalimantan Barat, 05-11-1966",57,"Jl. Wonoayu No. 670
Madiun, Lampung 22019",22019,14,14,Cerai hidup,Pegawai Negeri,Perum Sihotang Tbk,+62-0490-448-1073
6726764152536972,"Olivia Haryanto, S.E.I",laki-laki,"Jawa Timur, 11-06-1993",30,"Gg. Kebonjati No. 30
Sibolga, KI 13521",13521,14,14,Cerai mati,Profesional,PD Utama Santoso Tbk,+62-0463-784-5781
1637982029292589,"Hasim Hakim, S.H.",perempuan,"DI Yogyakarta, 16-07-1994",29,"Jalan Cikapayang No. 749
Bengkulu, Bali 12321",12321,4,5,Belum menikah,Pengusaha,PD Permata Suwarno,+62-007-060-8635
9006185887328498,"Nova Wibowo, S.H.",laki-laki,"Jambi, 20-04-1973",50,"Jalan Dipatiukur No. 04
Cimahi, Kalimantan Barat 83741",83741,8,19,Menikah,Pegawai Swasta,PD Natsir Iswahyudi (Persero) Tbk,+62 (41) 622-9599
6770533582682464,Ina Purnawati,perempuan,"Riau, 10-03-1976",47,"Gg. Indragiri No. 2
Mojokerto, LA 50137",50137,9,10,Cerai mati,Buruh,CV Nababan Utami Tbk,+62 (0247) 269-5173
8563636519490137,Ir. Mitra Andriani,laki-laki,"Sulawesi Barat, 20-08-1972",51,"Gg. Jend. A. Yani No. 109
Tanjungpinang, NT 42024",42024,12,8,Cerai hidup,Buruh,PD Prastuti Tbk,+62-58-266-0715
8152616408951822,Galuh Damanik,perempuan,"Lampung, 06-07-1985",38,"Gg. Lembong No. 9
Pematangsiantar, Riau 33686",33686,9,10,Cerai hidup,Profesional,UD Nugroho Hutasoit,+62 (0146) 853-1388
1152852448528256,Cecep Haryanti,perempuan,"Sumatera Utara, 16-02-1974",49,"Jl. Gegerkalong Hilir No. 24
Kota Administrasi Jakarta Utara, Kepulauan Riau 29528",29528,8,20,Menikah,Profesional,CV Fujiati Prayoga (Persero) Tbk,+62 (28) 689 1467
6249275583236229,Bakijan Kuswoyo,laki-laki,"Nusa Tenggara Timur, 09-08-1978",45,"Gg. Sukajadi No. 13
Samarinda, MU 97185",97185,19,9,Menikah,Pegawai Swasta,CV Prasetyo (Persero) Tbk,+62 (025) 187-7450
8966919035097019,Tugiman Melani,perempuan,"Jawa Barat, 16-03-1972",51,"Gg. R.E Martadinata No. 9
Makassar, Sumatera Barat 11089",11089,1,4,Menikah,Pegawai Negeri,Perum Rahayu (Persero) Tbk,+62 (0960) 775 1747
8317548350621181,Vega Tampubolon,laki-laki,"Sulawesi Tenggara, 02-02-1977",46,"Gang Sadang Serang No. 8
Banda Aceh, Kalimantan Barat 45541",45541,6,19,Menikah,Pegawai Swasta,PT Waluyo Pradipta (Persero) Tbk,+62 (0668) 569 0916
3010825127759739,"dr. Marwata Fujiati, M.Ak",perempuan,"DI Yogyakarta, 24-08-1984",39,"Gg. Asia Afrika No. 85
Ternate, LA 05576",05576,14,12,Cerai hidup,Pegawai Swasta,PT Nurdiyanti Tbk,+62 (891) 322-6531
7278137720521179,"Zaenab Sirait, S.Psi",perempuan,"Kepulauan Bangka Belitung, 03-10-1979",44,"Gg. Laswi No. 945
Padang, KI 23840",23840,5,15,Menikah,Buruh,CV Prasetyo Tbk,+62-650-869-6386
2283800269470968,Daliman Sitorus,laki-laki,"Bengkulu, 22-05-1990",33,"Jalan Otto Iskandardinata No. 5
Pangkalpinang, Jawa Tengah 06388",06388,15,11,Cerai mati,Pegawai Negeri,CV Mandasari Kusumo,+62 (0966) 010-4624
7030372727410815,Cemplunk Prasasta,laki-laki,"Gorontalo, 01-08-1990",33,"Jalan S. Parman No. 057
Mojokerto, AC 92105",92105,12,19,Belum menikah,Buruh,CV Prabowo Nashiruddin (Persero) Tbk,+62 (0076) 695 3403
3962675153784430,Tgk. Aurora Irawan,laki-laki,"Sulawesi Barat, 10-03-1983",40,"Gg. Joyoboyo No. 642
Bontang, Papua 93253",93253,15,4,Cerai hidup,Profesional,UD Nuraini Nuraini (Persero) Tbk,+62 (075) 592 4928
6101073092105284,Amelia Rajata,laki-laki,"Banten, 09-02-1985",38,"Jl. Monginsidi No. 0
Mataram, DKI Jakarta 34962",34962,1,12,Menikah,Pegawai Swasta,PT Permadi Wijayanti (Persero) Tbk,+62 (0596) 711 1892
4665700829699275,Lintang Lailasari,perempuan,"Sulawesi Tengah, 14-08-1970",53,"Jalan Peta No. 7
Depok, Sumatera Utara 68825",68825,11,13,Cerai hidup,Profesional,UD Prasetyo,+62-92-895-4235
7917329307839912,Febi Yuliarti,laki-laki,"Gorontalo, 07-06-1961",62,"Jalan Otto Iskandardinata No. 3
Bitung, DKI Jakarta 39604",39604,20,2,Belum menikah,Pengusaha,CV Simanjuntak (Persero) Tbk,+62 (293) 765-5477
7766325146695624,Zalindra Mandala,perempuan,"Jawa Barat, 30-07-1993",30,"Jalan Abdul Muis No. 071
Padang, Nusa Tenggara Barat 31096",31096,18,6,Menikah,Pegawai Negeri,PD Astuti,+62 (0742) 460 4220
5993574780398543,Kamal Salahudin,laki-laki,"Sulawesi Barat, 19-03-1972",51,"Gang Rawamangun No. 87
Denpasar, PB 94419",94419,5,16,Cerai hidup,Pegawai Swasta,UD Hutasoit (Persero) Tbk,+62 (0222) 155-8005
3409564848194667,"T. Luhung Gunawan, M.TI.",perempuan,"Sulawesi Tenggara, 03-12-1969",54,"Jl. Pacuan Kuda No. 953
Purwokerto, Kalimantan Utara 85930",85930,3,18,Menikah,Pegawai Swasta,PD Rajata Tbk,+62 (0511) 358 6221
3187386489768919,Syahrini Saputra,laki-laki,"Banten, 15-02-1984",39,"Jl. Kapten Muslihat No. 492
Ambon, Jawa Tengah 67798",67798,14,3,Menikah,Buruh,PT Winarsih Tbk,+62 (198) 457-2692
3171023159401354,Kemal Puspasari,laki-laki,"Gorontalo, 17-12-1995",28,"Jl. Dipenogoro No. 7
Jayapura, Jawa Timur 47941",47941,3,11,Belum menikah,Pegawai Negeri,Perum Narpati Purnawati,+62 (0032) 367-9533
3616968439571063,"Ir. Puput Firgantoro, S.Pt",laki-laki,"Maluku Utara, 06-02-1973",50,"Jl. Tebet Barat Dalam No. 555
Tanjungbalai, Banten 45833",45833,13,10,Menikah,Pegawai Swasta,PD Kusumo,+62 (84) 463-1296
5409966117927915,Ajeng Maryati,laki-laki,"Kalimantan Tengah, 29-04-1963",60,"Gg. Sadang Serang No. 849
Meulaboh, GO 92671",92671,3,8,Cerai hidup,Buruh,PT Winarno Tbk,+62 (0053) 541-6281
1422561392850690,drg. Heryanto Putra,laki-laki,"Jawa Tengah, 20-02-1964",59,"Jl. Jend. Sudirman No. 6
Tangerang, PB 37897",37897,19,17,Cerai hidup,Pengusaha,CV Utami Uyainah (Persero) Tbk,+62 (047) 298-6599
4130844135954922,"dr. Ani Hartati, M.Farm",perempuan,"Sulawesi Barat, 07-09-1961",62,"Jl. Abdul Muis No. 369
Tebingtinggi, Riau 47693",47693,1,8,Menikah,Profesional,UD Anggriawan Uwais,+62-088-970-2227
1010944187379756,Dipa Anggriawan,laki-laki,"Kepulauan Riau, 23-12-1963",60,"Jl. HOS. Cokroaminoto No. 493
Kota Administrasi Jakarta Utara, Sulawesi Tenggara 30830",30830,6,16,Menikah,Pegawai Swasta,Perum Yuniar Budiman,+62 (522) 915-5417
1450339094216759,Wage Handayani,laki-laki,"Bali, 21-12-1976",47,"Gg. M.H Thamrin No. 44
Bogor, Aceh 80196",80196,16,20,Menikah,Pengusaha,PT Yolanda Anggraini,+62 (462) 294-0642
1319860686245007,Talia Salahudin,laki-laki,"Sulawesi Tenggara, 25-01-1991",32,"Gg. Siliwangi No. 62
Palopo, Sulawesi Selatan 10114",10114,16,4,Cerai hidup,Pegawai Negeri,CV Usada,+62 (56) 427-9434
5958254502505619,"Warsa Damanik, M.Kom.",perempuan,"Sulawesi Selatan, 08-01-1987",36,"Gang M.H Thamrin No. 958
Kotamobagu, Nusa Tenggara Barat 18475",18475,3,2,Menikah,Buruh,UD Kusumo Tbk,+62 (0377) 033 6649
5683267232623977,Alambana Fujiati,laki-laki,"Kalimantan Tengah, 23-07-1982",41,"Jl. Erlangga No. 63
Bontang, SG 22597",22597,12,15,Belum menikah,Pengusaha,UD Puspasari,+62 (097) 408 5181
3797991693074475,R.A. Maya Sinaga,perempuan,"Gorontalo, 12-05-1979",44,"Gg. Dipenogoro No. 4
Salatiga, SG 90095",90095,18,9,Cerai hidup,Profesional,PD Nashiruddin Wijaya Tbk,+62 (608) 938 6010
3801859148434118,"Kambali Aryani, S.Sos",laki-laki,"Papua, 01-06-1975",48,"Gang S. Parman No. 391
Banjar, YO 52375",52375,5,13,Belum menikah,Profesional,PD Nababan Astuti,+62 (0750) 311 5818
4916209075034587,"Tgk. Queen Permata, M.Kom.",laki-laki,"Kepulauan Bangka Belitung, 12-04-1973",50,"Gang Merdeka No. 3
Sawahlunto, Maluku 16206",16206,4,3,Cerai mati,Profesional,PT Haryanti Hardiansyah,+62-023-447-4975
4502182512245441,"Puti Agustina, S.Psi",laki-laki,"Kalimantan Barat, 02-11-1961",62,"Gang Stasiun Wonokromo No. 990
Semarang, SS 39475",39475,6,1,Cerai mati,Profesional,PT Waskita Anggriawan,+62 (902) 561-0912
8814282024004656,Silvia Yolanda,perempuan,"Jawa Timur, 12-03-1986",37,"Gang Sadang Serang No. 756
Sabang, Kalimantan Selatan 95097",95097,7,20,Menikah,Buruh,CV Situmorang Pratama,+62-859-924-9347
4931882879166460,"Drs. Laksana Susanti, S.H.",laki-laki,"Kalimantan Tengah, 04-07-1973",50,"Jalan Jayawijaya No. 220
Subulussalam, RI 01246",01246,17,13,Menikah,Pegawai Negeri,Perum Salahudin Hastuti,+62 (08) 567-2196
5283342582123382,dr. Jinawi Yulianti,laki-laki,"Sumatera Utara, 06-08-1998",25,"Jl. Ronggowarsito No. 34
Tebingtinggi, KI 92312",92312,7,10,Cerai mati,Pegawai Negeri,PD Irawan,+62-35-073-1262
8546970337526619,"KH. Ivan Hidayanto, S.Pt",perempuan,"Aceh, 08-01-1983",40,"Gg. Erlangga No. 340
Tasikmalaya, Sumatera Selatan 28555",28555,3,7,Cerai mati,Profesional,CV Irawan (Persero) Tbk,+62 (43) 918-2878
1546139135037229,"Febi Hasanah, S.Ked",laki-laki,"Bali, 05-01-1983",40,"Jl. Sukajadi No. 744
Bitung, DKI Jakarta 03084",03084,1,15,Belum menikah,Buruh,PD Dongoran (Persero) Tbk,+62 (096) 986 2177
7709851475781977,Gamanto Haryanti,laki-laki,"Sulawesi Selatan, 07-12-1969",54,"Gg. Ahmad Dahlan No. 0
Bekasi, RI 12960",12960,12,15,Menikah,Pengusaha,UD Melani Permata,+62 (042) 378-3528
4802405930665253,Darmanto Prasasta,perempuan,"DI Yogyakarta, 20-03-1985",38,"Gg. Veteran No. 9
Surabaya, Jambi 57701",57701,8,10,Cerai hidup,Profesional,PT Pratiwi,+62-069-301-1282
3629877324391536,Edward Damanik,perempuan,"Jambi, 06-10-1964",59,"Jl. Abdul Muis No. 955
Semarang, PA 39732",39732,2,3,Cerai hidup,Pegawai Negeri,PT Nainggolan (Persero) Tbk,+62-0996-018-8816
7071668136350120,Umar Kusumo,laki-laki,"Sumatera Barat, 03-06-1999",24,"Gg. Rajiman No. 073
Palopo, BT 94328",94328,12,12,Menikah,Profesional,PT Irawan (Persero) Tbk,+62 (017) 428-4814
7626191416679606,Dian Simanjuntak,laki-laki,"Nusa Tenggara Timur, 16-01-1962",61,"Jalan Raya Setiabudhi No. 3
Binjai, SG 14177",14177,12,19,Cerai hidup,Pegawai Swasta,PD Hidayat Aryani Tbk,+62 (057) 901 1269
9086238738369584,Luwar Nasyidah,perempuan,"Kepulauan Riau, 16-03-1960",63,"Jalan Laswi No. 128
Ambon, Nusa Tenggara Barat 62750",62750,11,12,Cerai hidup,Pengusaha,Perum Hakim,+62-315-184-6029
4709061870741923,Danuja Sudiati,perempuan,"Sulawesi Selatan, 29-06-1981",42,"Jl. Gegerkalong Hilir No. 76
Kediri, SB 34504",34504,2,3,Cerai hidup,Pegawai Negeri,Perum Nurdiyanti,+62 (000) 124 1604
5631775886966451,"Cut Dina Nasyidah, M.TI.",laki-laki,"Sulawesi Tenggara, 01-01-1986",37,"Gang Merdeka No. 3
Cirebon, JI 15953",15953,3,10,Belum menikah,Pengusaha,PD Suryatmi Wijayanti Tbk,+62 (48) 933-8092
8431985644170744,Jabal Kuswoyo,perempuan,"Nusa Tenggara Timur, 11-09-1995",28,"Jalan Joyoboyo No. 709
Samarinda, KR 30475",30475,15,3,Menikah,Pegawai Swasta,PT Anggriawan Halim,+62-033-539-0946
4597258216473403,"Humaira Halimah, M.Farm",perempuan,"Jawa Timur, 27-07-1982",41,"Gang Ir. H. Djuanda No. 09
Pekalongan, NB 58618",58618,19,17,Cerai mati,Buruh,PD Oktaviani,+62-0804-284-6961
8754927419058018,Titi Pangestu,perempuan,"Nusa Tenggara Timur, 14-06-1990",33,"Jl. Monginsidi No. 938
Sawahlunto, Sulawesi Selatan 88777",88777,2,13,Menikah,Pegawai Negeri,PT Siregar Rahimah Tbk,+62 (0642) 860-4513
7565456189243973,Gamani Lazuardi,laki-laki,"Jambi, 08-12-1998",25,"Jl. Tubagus Ismail No. 016
Kupang, SR 52658",52658,17,10,Cerai mati,Pengusaha,CV Kusmawati Wacana,+62-0821-974-2783
6106118708284243,"Bakda Astuti, S.Kom",perempuan,"Gorontalo, 15-11-1985",38,"Jl. Ciumbuleuit No. 69
Pangkalpinang, SU 21383",21383,3,16,Menikah,Pengusaha,CV Mandasari Tbk,+62-0598-312-4965
2094497085360336,Eman Natsir,laki-laki,"Sulawesi Tengah, 28-03-1962",61,"Jalan M.H Thamrin No. 92
Tasikmalaya, Aceh 24305",24305,14,1,Belum menikah,Pegawai Swasta,PT Usamah Namaga,+62 (627) 044 0812
8740826215931568,Yulia Permadi,perempuan,"Kepulauan Riau, 16-08-1985",38,"Gang PHH. Mustofa No. 4
Kendari, KR 28644",28644,11,2,Cerai hidup,Profesional,UD Anggriawan (Persero) Tbk,+62 (022) 584-2334
4099589554949132,Ida Megantara,laki-laki,"Sulawesi Selatan, 22-12-1964",59,"Gg. Cikapayang No. 6
Tasikmalaya, DKI Jakarta 73872",73872,10,2,Cerai mati,Profesional,UD Anggraini Hardiansyah,+62-044-520-7468
3920259315347721,"Ir. Puput Kusmawati, M.M.",perempuan,"Banten, 24-10-1967",56,"Gang Cikapayang No. 8
Singkawang, Riau 80885",80885,5,10,Cerai mati,Buruh,PD Firgantoro (Persero) Tbk,+62 (305) 187 2847
1085949897699870,"Ir. Ika Novitasari, S.IP",laki-laki,"Bengkulu, 17-09-1985",38,"Gang Pasirkoja No. 61
Lubuklinggau, Sulawesi Selatan 05114",05114,20,18,Menikah,Pegawai Swasta,PD Anggriawan,+62 (068) 893 1721
2607173699667493,Prayitna Mandasari,perempuan,"Riau, 05-06-1998",25,"Gg. Indragiri No. 18
Depok, Kepulauan Bangka Belitung 65473",65473,15,16,Cerai hidup,Buruh,UD Megantara,+62 (83) 618 0650
4149601179154127,Taufan Purwanti,perempuan,"Jambi, 30-06-1999",24,"Jl. Pasteur No. 7
Banjar, JI 99804",99804,10,7,Belum menikah,Pegawai Swasta,PD Wibisono Putra,+62 (442) 270-9041
8626412547333046,Farah Suryatmi,laki-laki,"Lampung, 30-01-1999",24,"Gg. M.T Haryono No. 496
Tarakan, SR 31004",31004,9,20,Belum menikah,Pegawai Negeri,UD Iswahyudi Nuraini,+62 (878) 314-9136
5755414107754024,Abyasa Tampubolon,laki-laki,"Sumatera Barat, 09-07-1973",50,"Jl. Laswi No. 18
Serang, KS 58013",58013,7,5,Cerai hidup,Buruh,CV Maulana Pratiwi,+62 (072) 365-3870
6273661302842164,"Prabawa Laksita, S.Gz",laki-laki,"Kalimantan Timur, 23-08-1968",55,"Gg. Suryakencana No. 579
Banjarmasin, Sulawesi Utara 92667",92667,18,11,Menikah,Buruh,UD Safitri,+62 (927) 905 6907
5077485490824539,Anggabaya Mansur,laki-laki,"Gorontalo, 11-08-2000",23,"Jl. Setiabudhi No. 19
Bandar Lampung, AC 00976",00976,2,11,Belum menikah,Buruh,PT Hartati,+62 (094) 317-2712
9403460697362566,Irma Safitri,laki-laki,"Sulawesi Selatan, 17-09-1971",52,"Gang Ciumbuleuit No. 5
Palembang, JA 99363",99363,16,5,Belum menikah,Pengusaha,UD Prakasa Farida,+62-43-678-6277
3826575290420380,Amalia Lazuardi,perempuan,"Nusa Tenggara Timur, 05-02-1989",34,"Gg. Rawamangun No. 800
Padang, Sulawesi Selatan 31644",31644,2,5,Cerai mati,Buruh,CV Kuswoyo Lailasari,+62 (062) 666 9725
8150406648381347,Winda Astuti,laki-laki,"Nusa Tenggara Barat, 28-10-1992",31,"Jl. Pasteur No. 9
Kota Administrasi Jakarta Utara, Jawa Barat 34357",34357,8,16,Cerai mati,Pegawai Swasta,PT Hutapea Astuti,+62-11-101-3313
3369043840767105,Ega Thamrin,laki-laki,"Sulawesi Barat, 06-12-1966",57,"Gg. Waringin No. 4
Banjarmasin, Maluku Utara 36376",36376,2,9,Belum menikah,Pegawai Swasta,UD Nugroho (Persero) Tbk,+62 (29) 240 2438
7457547215658089,Setya Usada,laki-laki,"Kalimantan Tengah, 10-07-1973",50,"Jl. K.H. Wahid Hasyim No. 8
Ternate, Bengkulu 92596",92596,9,10,Menikah,Pegawai Swasta,PD Fujiati Pradipta,+62-595-171-8721
1876132436607032,Fitria Hutagalung,laki-laki,"Maluku, 10-12-1960",63,"Jl. Cikutra Timur No. 61
Sukabumi, Sulawesi Tengah 50543",50543,7,16,Belum menikah,Buruh,PD Rahayu Suryono,+62 (0526) 197-0136
6777250115648259,Rafi Maheswara,laki-laki,"Jawa Tengah, 12-07-1972",51,"Jalan Erlangga No. 76
Tebingtinggi, Sulawesi Tengah 66567",66567,7,16,Menikah,Pengusaha,CV Narpati Tbk,+62 (093) 887-6684
8369661761984648,Warta Saragih,perempuan,"Kepulauan Bangka Belitung, 22-11-1997",26,"Gang Indragiri No. 840
Manado, Sulawesi Utara 84767",84767,4,5,Cerai hidup,Profesional,PT Dabukke Pratama (Persero) Tbk,+62 (050) 822 1324
6966951421283581,Yuni Pangestu,laki-laki,"Sulawesi Selatan, 08-01-1989",34,"Jl. Erlangga No. 182
Magelang, PB 28090",28090,6,2,Cerai mati,Profesional,Perum Prakasa Waskita,+62 (52) 964 0546
9023253813806968,Drs. Kala Thamrin,laki-laki,"Kalimantan Barat, 27-09-1993",30,"Jl. M.T Haryono No. 216
Banjarmasin, Sulawesi Tenggara 94421",94421,5,16,Menikah,Pegawai Swasta,PT Prabowo,+62 (391) 858 3057
7076392388946890,Edi Saefullah,laki-laki,"Sulawesi Tenggara, 26-07-2000",23,"Gg. Raya Ujungberung No. 49
Pontianak, SS 75782",75782,15,12,Menikah,Pengusaha,PD Saptono Najmudin (Persero) Tbk,+62 (057) 472 8979
7303041851437022,"Hana Pradana, S.T.",laki-laki,"Sumatera Utara, 03-08-1960",63,"Jl. Kutisari Selatan No. 155
Gorontalo, Banten 28269",28269,1,8,Menikah,Pengusaha,CV Sitompul,+62 (855) 057 1504
5882137906241551,Umaya Najmudin,laki-laki,"Kalimantan Selatan, 23-08-1964",59,"Jalan Monginsidi No. 494
Banjarbaru, JI 47978",47978,15,14,Cerai hidup,Profesional,Perum Fujiati,+62 (184) 805-3912
8240041046812576,Tina Situmorang,perempuan,"Lampung, 02-05-1988",35,"Jl. Dr. Djunjunan No. 331
Salatiga, Nusa Tenggara Barat 15487",15487,7,7,Menikah,Pegawai Swasta,PT Ardianto Tampubolon (Persero) Tbk,+62 (0992) 493-9751
8845764208798641,"Drs. Padma Hartati, S.Pt",perempuan,"Gorontalo, 05-03-2000",23,"Jalan Abdul Muis No. 11
Bima, Sulawesi Selatan 17173",17173,16,10,Cerai mati,Pegawai Negeri,Perum Santoso Tbk,+62 (094) 786-9477
8825114598091301,Patricia Waluyo,perempuan,"Kalimantan Utara, 17-02-1975",48,"Jalan Suniaraja No. 250
Palembang, ST 00447",00447,7,8,Menikah,Pegawai Negeri,CV Haryanto Wibisono,+62 (236) 460 6586
7191516181667852,Drs. Laila Suryono,perempuan,"Nusa Tenggara Timur, 09-09-1996",27,"Jalan Kiaracondong No. 2
Bengkulu, DI Yogyakarta 32457",32457,14,11,Belum menikah,Pengusaha,PT Marbun (Persero) Tbk,+62-0359-796-5392
5950156269619315,Siti Pratama,laki-laki,"Sulawesi Tengah, 15-07-1982",41,"Gg. Sukajadi No. 967
Sawahlunto, JT 92351",92351,15,1,Belum menikah,Pegawai Negeri,PD Tarihoran Tbk,+62-167-489-1598
8115311096819614,"Margana Firgantoro, M.Ak",perempuan,"Riau, 07-05-1986",37,"Jl. Pasir Koja No. 127
Banjarbaru, Maluku Utara 67439",67439,8,19,Belum menikah,Buruh,Perum Permadi Kusumo Tbk,+62 (0586) 298-7125
7906744008660693,Maryadi Wibisono,laki-laki,"Jambi, 01-03-1963",60,"Jalan Cempaka No. 7
Balikpapan, NT 96322",96322,16,11,Cerai hidup,Pegawai Swasta,PT Gunawan Saragih,+62 (0289) 399 7545
4926209818527954,Dacin Mangunsong,laki-laki,"Papua, 19-05-1980",43,"Gg. Dipatiukur No. 2
Bontang, JT 52567",52567,8,4,Belum menikah,Pegawai Negeri,UD Jailani (Persero) Tbk,+62-219-261-6822
2032389709147495,"Sutan Ihsan Rahmawati, S.Pd",laki-laki,"Gorontalo, 08-11-1977",46,"Gg. Laswi No. 9
Tanjungbalai, Sulawesi Tengah 54779",54779,16,13,Cerai mati,Profesional,PD Handayani,+62 (96) 474 6109
8051683005499112,Ella Utama,laki-laki,"Sulawesi Barat, 10-09-1965",58,"Gg. Medokan Ayu No. 9
Kendari, NB 51934",51934,12,15,Cerai hidup,Profesional,PT Sihotang,+62 (0243) 500 5785
6213851855296329,Dr. Nardi Hakim,perempuan,"Sulawesi Tengah, 23-10-1963",60,"Gg. Gedebage Selatan No. 979
Singkawang, Jawa Timur 63360",63360,17,6,Menikah,Pegawai Swasta,PT Astuti (Persero) Tbk,+62 (0287) 110-7056
9402371469471194,"Drs. Gading Saputra, S.Gz",laki-laki,"Bengkulu, 02-12-1987",36,"Gg. Wonoayu No. 55
Jambi, Kalimantan Timur 18646",18646,13,19,Cerai mati,Pegawai Negeri,UD Mahendra,+62 (025) 919 2443
5145414637630810,Teddy Sihombing,perempuan,"DI Yogyakarta, 01-03-1971",52,"Gang Merdeka No. 86
Mataram, Sulawesi Tengah 02909",02909,7,8,Cerai hidup,Pengusaha,PD Safitri Pradana,+62 (0125) 652-4113
5461288928315705,Laksana Nasyiah,laki-laki,"Banten, 19-07-1963",60,"Gg. Soekarno Hatta No. 08
Medan, BA 23700",23700,12,9,Cerai hidup,Pengusaha,PD Wastuti (Persero) Tbk,+62 (003) 255 4305
2398783451086703,Yuni Rajasa,perempuan,"Gorontalo, 10-12-2000",23,"Gg. Jakarta No. 4
Jayapura, RI 81399",81399,5,7,Cerai hidup,Pengusaha,Perum Gunarto,+62 (0301) 733-4460
7656725314259659,"dr. Nurul Tampubolon, S.Kom",perempuan,"Aceh, 26-09-1962",61,"Gang Monginsidi No. 5
Ternate, Jawa Barat 98032",98032,2,13,Cerai mati,Profesional,UD Pradipta Pertiwi,+62-054-226-4855
4104768592321147,Tomi Mayasari,laki-laki,"Sumatera Selatan, 17-04-1994",29,"Jalan Cikutra Barat No. 5
Padang, Bali 76760",76760,6,10,Cerai mati,Pengusaha,Perum Prakasa Kusumo,+62-56-612-1907
4192036809103244,Kanda Dabukke,laki-laki,"Sulawesi Barat, 22-02-1994",29,"Jl. Siliwangi No. 92
Balikpapan, SU 93693",93693,10,6,Menikah,Pengusaha,PT Nashiruddin Marbun,+62 (0397) 807-8601
7061072284404700,Diah Marpaung,laki-laki,"Bengkulu, 25-09-1997",26,"Gang Ciwastra No. 68
Ambon, Jawa Timur 63835",63835,13,13,Cerai mati,Profesional,PD Kuswoyo Wibowo Tbk,+62 (0185) 937-5567
8259008409581086,"H. Mursinin Putra, S.Psi",perempuan,"Kalimantan Selatan, 10-09-1978",45,"Jalan Dipenogoro No. 169
Meulaboh, Papua Barat 08107",08107,5,10,Belum menikah,Profesional,PD Rahimah Prabowo (Persero) Tbk,+62 (257) 005-3493
4698205702329252,Cagak Situmorang,perempuan,"Maluku, 17-08-1997",26,"Jalan Lembong No. 5
Surakarta, MU 08154",08154,16,3,Menikah,Profesional,Perum Hardiansyah,+62 (0035) 828 9495
9125480732018532,Julia Kuswandari,laki-laki,"Jawa Barat, 19-08-1968",55,"Jalan Soekarno Hatta No. 22
Bandung, KB 59605",59605,2,17,Menikah,Pegawai Negeri,Perum Ardianto Utami (Persero) Tbk,+62 (763) 935-7465
3838415797759081,Laras Hidayanto,perempuan,"Bengkulu, 25-03-1983",40,"Jalan Cihampelas No. 04
Cimahi, LA 80406",80406,7,18,Cerai mati,Pengusaha,PD Pangestu,+62 (97) 497-8883
